id,employeeEntityId,name,gender,profileImageUrl,dateOfBirth,placeOfBirth,region,countryOfBirth,zanId,phoneNumber,contactAddress,zssfNumber,payrollNumber,cadre,salaryScale,ministry,department,appointmentType,contractType,recentTitleDate,currentReportingOffice,currentWorkplace,employmentDate,confirmationDate,retirementDate,status,ardhilHaliUrl,confirmationLetterUrl,jobContractUrl,birthCertificateUrl,institutionId
emp_124,emp_entity_124,Voter Education Officer Omar Juma,Male,https://placehold.co/150x150.png?text=VE,1975-08-22 21:00:00,Mkoani,Kaskazini Unguja,Tanzania,1907951241,0777-212620,"P.O. Box 5181, Wete, Zanzibar",ZSSF124,PAY0124,Voter Education Officer,ZPS 4.1,TUME YA UCHAGUZI YA ZANZIBAR,Civic Education,Permanent,Full-time,2013-08-06 21:00:00,Director of Civic Education,Head Office,2013-08-06 21:00:00,2014-09-01 00:44:24.286,2035-08-22 21:00:00,Confirmed,https://placehold.co/ardhil-hali-124.pdf,https://placehold.co/confirmation-124.pdf,https://placehold.co/contract-124.pdf,https://placehold.co/birth-cert-124.pdf,cmd06xe3n000pe6bquce6e6ga
emp_125,emp_entity_125,Protocol Officer Dr. Fatma Ali,Female,https://placehold.co/150x150.png?text=PO,1970-04-17 21:00:00,Bububu,Mjini Magharibi,Tanzania,1905871251,0777-170073,"P.O. Box 8078, Chake Chake, Zanzibar",ZSSF125,PAY0125,Chief Protocol Officer,ZPS 6.2,OFISI YA RAIS - IKULU,Protocol,Permanent,Full-time,2005-02-04 21:00:00,Director of Protocol,Head Office,2005-02-04 21:00:00,2006-03-30 19:13:16.79,2030-04-17 21:00:00,Confirmed,https://placehold.co/ardhil-hali-125.pdf,https://placehold.co/confirmation-125.pdf,https://placehold.co/contract-125.pdf,https://placehold.co/birth-cert-125.pdf,cmd06xe43000we6bqegt3ofa0
emp_126,emp_entity_126,Security Advisor Ahmed Hassan Omar,Male,https://placehold.co/150x150.png?text=SA,1985-06-13 21:00:00,Kiwengwa,Kaskazini Unguja,Tanzania,1906921261,0777-531756,"P.O. Box 7677, Mkoani, Zanzibar",ZSSF126,PAY0126,Security Advisor,ZPS 6.1,OFISI YA RAIS - IKULU,Security,Permanent,Full-time,2020-04-21 21:00:00,Director of Security,Head Office,2020-04-21 21:00:00,2021-07-27 04:05:37.393,2045-06-13 21:00:00,Confirmed,https://placehold.co/ardhil-hali-126.pdf,https://placehold.co/confirmation-126.pdf,https://placehold.co/contract-126.pdf,https://placehold.co/birth-cert-126.pdf,cmd06xe43000we6bqegt3ofa0
emp_127,emp_entity_127,Press Secretary Said Ali Hassan,Male,https://placehold.co/150x150.png?text=PS,1982-05-20 21:00:00,Kizimbani,Mjini Magharibi,Tanzania,1907971271,0777-252321,"P.O. Box 5330, Chake Chake, Zanzibar",ZSSF127,PAY0127,Press Secretary,ZPS 5.2,OFISI YA RAIS - IKULU,Media Relations,Permanent,Full-time,2012-02-11 21:00:00,Director of Media Relations,Head Office,2012-02-11 21:00:00,2013-08-10 07:21:53.602,2042-05-20 21:00:00,Confirmed,https://placehold.co/ardhil-hali-127.pdf,https://placehold.co/confirmation-127.pdf,https://placehold.co/contract-127.pdf,https://placehold.co/birth-cert-127.pdf,cmd06xe43000we6bqegt3ofa0
emp_130,emp_entity_130,Program Coordinator Amina Hassan,Female,https://placehold.co/150x150.png?text=PC,1975-09-19 21:00:00,Kizimbani,Kusini Unguja,Tanzania,1907991301,0777-121407,"P.O. Box 6679, Mkokotoni, Zanzibar",ZSSF130,PAY0130,Program Officer,ZPS 4.2,OFISI YA MAKAMO WA KWANZA WA RAISI,Program Management,Permanent,Full-time,2001-10-10 21:00:00,Director of Program Management,Head Office,2001-10-10 21:00:00,2003-04-26 21:26:13.491,2035-09-19 21:00:00,Confirmed,https://placehold.co/ardhil-hali-130.pdf,https://placehold.co/confirmation-130.pdf,https://placehold.co/contract-130.pdf,https://placehold.co/birth-cert-130.pdf,cmd06xe39000je6bqeouszvrd
emp_131,emp_entity_131,Administration Expert Engineer Omar Hassan,Male,https://placehold.co/150x150.png?text=AE,1959-09-04 21:00:00,Mkoani,Mjini Magharibi,Tanzania,1905911311,0777-230280,"P.O. Box 8995, Nungwi, Zanzibar",ZSSF131,PAY0131,Principal Secretary,ZPS 8.1,OFISI YA MAKAMO WA PILI WA RAISI,Administration,Permanent,Full-time,1993-12-22 21:00:00,Minister,Head Office,1993-12-22 21:00:00,1995-06-11 09:22:26.528,2019-09-04 21:00:00,Confirmed,https://placehold.co/ardhil-hali-131.pdf,https://placehold.co/confirmation-131.pdf,https://placehold.co/contract-131.pdf,https://placehold.co/birth-cert-131.pdf,cmd06xe3p000qe6bqwqcuyke1
emp_132,emp_entity_132,Coordination Officer Dr. Fatma Said,Female,https://placehold.co/150x150.png?text=CO,1972-07-04 21:00:00,Chake Chake,Kusini Unguja,Tanzania,1906961321,0777-234800,"P.O. Box 5894, Wete, Zanzibar",ZSSF132,PAY0132,Director of Coordination,ZPS 6.1,OFISI YA MAKAMO WA PILI WA RAISI,Inter-ministerial Coordination,Permanent,Full-time,1999-05-14 21:00:00,Director of Inter-ministerial Coordination,Head Office,1999-05-14 21:00:00,2000-08-19 11:02:56.11,2032-07-04 21:00:00,Confirmed,https://placehold.co/ardhil-hali-132.pdf,https://placehold.co/confirmation-132.pdf,https://placehold.co/contract-132.pdf,https://placehold.co/birth-cert-132.pdf,cmd06xe3p000qe6bqwqcuyke1
emp_133,emp_entity_133,Administrative Officer Ahmed Ali,Male,https://placehold.co/150x150.png?text=AO,1979-10-24 21:00:00,Jambiani,Kusini Unguja,Tanzania,1908011331,0777-196337,"P.O. Box 6676, Chake Chake, Zanzibar",ZSSF133,PAY0133,Senior Administrative Officer,ZPS 4.2,OFISI YA MAKAMO WA PILI WA RAISI,General Administration,Permanent,Full-time,2007-06-30 21:00:00,Director of General Administration,Head Office,2007-06-30 21:00:00,2009-04-01 03:16:45.753,2039-10-24 21:00:00,Confirmed,https://placehold.co/ardhil-hali-133.pdf,https://placehold.co/confirmation-133.pdf,https://placehold.co/contract-133.pdf,https://placehold.co/birth-cert-133.pdf,cmd06xe3p000qe6bqwqcuyke1
emp_134,emp_entity_134,Islamic Scholar Dr. Hassan Juma Omar,Male,https://placehold.co/150x150.png?text=IS,1979-07-12 21:00:00,Chake Chake,Mjini Magharibi,Tanzania,1905931341,0777-185602,"P.O. Box 1071, Kiwengwa, Zanzibar",ZSSF134,PAY0134,Deputy Mufti,ZPS 7.2,OFISI YA MUFTI MKUU WA ZANZIBAR,Islamic Affairs,Permanent,Full-time,2009-12-27 21:00:00,Director of Islamic Affairs,Head Office,2009-12-27 21:00:00,2011-05-21 00:38:03.424,2039-07-12 21:00:00,Confirmed,https://placehold.co/ardhil-hali-134.pdf,https://placehold.co/confirmation-134.pdf,https://placehold.co/contract-134.pdf,https://placehold.co/birth-cert-134.pdf,cmd06xe3t000se6bqknluakbq
emp_135,emp_entity_135,Islamic Education Officer Mwanajuma Hassan,Female,https://placehold.co/150x150.png?text=IE,1975-03-22 21:00:00,Jambiani,Kusini Pemba,Tanzania,1906981351,0777-261663,"P.O. Box 6805, Kizimbani, Zanzibar",ZSSF135,PAY0135,Islamic Education Coordinator,ZPS 5.2,OFISI YA MUFTI MKUU WA ZANZIBAR,Religious Education,Permanent,Full-time,2003-06-04 21:00:00,Director of Religious Education,Head Office,2003-06-04 21:00:00,2004-09-04 17:56:42.79,2035-03-22 21:00:00,Confirmed,https://placehold.co/ardhil-hali-135.pdf,https://placehold.co/confirmation-135.pdf,https://placehold.co/contract-135.pdf,https://placehold.co/birth-cert-135.pdf,cmd06xe3t000se6bqknluakbq
emp_136,emp_entity_136,Religious Affairs Officer Said Omar Ali,Male,https://placehold.co/150x150.png?text=RA,1974-01-05 21:00:00,Kiwengwa,Kusini Pemba,Tanzania,1908031361,0777-339627,"P.O. Box 6125, Mahonda, Zanzibar",ZSSF136,PAY0136,Religious Affairs Officer,ZPS 4.1,OFISI YA MUFTI MKUU WA ZANZIBAR,Community Outreach,Permanent,Full-time,2000-07-22 21:00:00,Director of Community Outreach,Head Office,2000-07-22 21:00:00,2002-06-25 03:26:55.589,2034-01-05 21:00:00,Confirmed,https://placehold.co/ardhil-hali-136.pdf,https://placehold.co/confirmation-136.pdf,https://placehold.co/contract-136.pdf,https://placehold.co/birth-cert-136.pdf,cmd06xe3t000se6bqknluakbq
emp_137,emp_entity_137,Regional Affairs Expert Prof. Dr. Amina Hassan,Female,https://placehold.co/150x150.png?text=RA,1958-10-22 21:00:00,Vitongoji,Kusini Unguja,Tanzania,1905951371,0777-781753,"P.O. Box 5813, Nungwi, Zanzibar",ZSSF137,PAY0137,Principal Secretary,ZPS 8.1,"OFISI YA RAIS, TAWALA ZA MIKOA, SERIKALI ZA MITAA NA IDARA MAALUMU ZA SMZ",Regional Affairs,Permanent,Full-time,1996-08-20 21:00:00,Minister,Head Office,1996-08-20 21:00:00,1998-04-13 23:58:59.279,2018-10-22 21:00:00,Confirmed,https://placehold.co/ardhil-hali-137.pdf,https://placehold.co/confirmation-137.pdf,https://placehold.co/contract-137.pdf,https://placehold.co/birth-cert-137.pdf,cmd06xe3g000me6bqh9gabe3e
emp_138,emp_entity_138,Local Government Specialist Dr. Omar Ali,Male,https://placehold.co/150x150.png?text=LG,1971-01-12 21:00:00,Bububu,Mjini Magharibi,Tanzania,1907001381,0777-877593,"P.O. Box 6431, Stone Town, Zanzibar",ZSSF138,PAY0138,Director of Local Government,ZPS 6.2,"OFISI YA RAIS, TAWALA ZA MIKOA, SERIKALI ZA MITAA NA IDARA MAALUMU ZA SMZ",Local Government,Permanent,Full-time,2003-03-12 21:00:00,Director of Local Government,Head Office,2003-03-12 21:00:00,2004-12-26 20:25:59.274,2031-01-12 21:00:00,Confirmed,https://placehold.co/ardhil-hali-138.pdf,https://placehold.co/confirmation-138.pdf,https://placehold.co/contract-138.pdf,https://placehold.co/birth-cert-138.pdf,cmd06xe3g000me6bqh9gabe3e
emp_139,emp_entity_139,Community Development Officer Dr. Fatma Juma Hassan,Female,https://placehold.co/150x150.png?text=CD,1988-07-13 21:00:00,Vitongoji,Kaskazini Pemba,Tanzania,1908051391,0777-845701,"P.O. Box 6331, Mkokotoni, Zanzibar",ZSSF139,PAY0139,Community Development Coordinator,ZPS 5.1,"OFISI YA RAIS, TAWALA ZA MIKOA, SERIKALI ZA MITAA NA IDARA MAALUMU ZA SMZ",Community Development,Permanent,Full-time,2019-05-08 21:00:00,Director of Community Development,Head Office,2019-05-08 21:00:00,2020-07-13 16:12:19.067,2048-07-13 21:00:00,Confirmed,https://placehold.co/ardhil-hali-139.pdf,https://placehold.co/confirmation-139.pdf,https://placehold.co/contract-139.pdf,https://placehold.co/birth-cert-139.pdf,cmd06xe3g000me6bqh9gabe3e
emp_140,emp_entity_140,Infrastructure Engineer Ahmed Said,Male,https://placehold.co/150x150.png?text=IE,1976-10-24 21:00:00,Chake Chake,Kusini Unguja,Tanzania,1909101401,0777-193565,"P.O. Box 6523, Mahonda, Zanzibar",ZSSF140,PAY0140,Senior Engineer,ZPS 5.2,WIZARA YA UJENZI MAWASILIANO NA UCHUKUZI,Infrastructure,Permanent,Full-time,2002-08-08 21:00:00,Director of Infrastructure,Head Office,2002-08-08 21:00:00,2004-07-06 07:04:23.375,2036-10-24 21:00:00,Confirmed,https://placehold.co/ardhil-hali-140.pdf,https://placehold.co/confirmation-140.pdf,https://placehold.co/contract-140.pdf,https://placehold.co/birth-cert-140.pdf,cmd06xe37000ie6bq43r62ea6
emp1,emp1_id,Ali Juma Ali,Male,https://placehold.co/100x100.png?text=AJA,1980-05-15 00:00:00,Zanzibar City,Mjini Magharibi,Tanzania,221458232,0777-123-456,"P.O. Box 123, Migombani, Zanzibar",ZSSF001,PAY001,Administrative Officer,ZPS 4.2,Public Service and Good Governance,Administration,Permanent,Full-time,2023-01-10 00:00:00,Director of Administration,HQ Office,2023-01-10 00:00:00,2025-07-12 23:37:57.134,2040-05-15 00:00:00,Confirmed,https://placehold.co/ardhil-hali.pdf,,https://placehold.co/job-contract-ali.pdf,https://placehold.co/birth-cert-ali.pdf,cmd06nn7n0001e67w2h5rf86x
ofisi_emp_001,,Hamza Khamis Maalim,Male,https://placehold.co/150x150.png?text=HKM,1978-03-15 00:00:00,Stone Town,Mjini Magharibi,Tanzania,1905780315,0777-234567,"S.L.P 1234, Mjini, Zanzibar",ZSSF2001,PAY2001,Mkurugenzi,ZPS 7.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Mipango,Permanent,Full-time,2015-04-01 00:00:00,Mkuu wa Kitengo,Makao Makuu,2010-01-15 00:00:00,2011-01-15 00:00:00,2038-03-15 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
emp_142,emp_entity_142,Energy Expert Zeinab Omar Hassan,Female,https://placehold.co/150x150.png?text=EE,1975-03-07 21:00:00,Vitongoji,Mjini Magharibi,Tanzania,1907021421,0777-763344,"P.O. Box 5024, Chake Chake, Zanzibar",ZSSF142,PAY0142,Energy Coordinator,ZPS 5.2,WIZARA YA MAJI NISHATI NA MADINI,Renewable Energy,Permanent,Full-time,2002-05-03 21:00:00,Director of Renewable Energy,Head Office,2002-05-03 21:00:00,2003-08-06 19:14:13.768,2035-03-07 21:00:00,Confirmed,https://placehold.co/ardhil-hali-142.pdf,https://placehold.co/confirmation-142.pdf,https://placehold.co/contract-142.pdf,https://placehold.co/birth-cert-142.pdf,cmd06xe4g0012e6bqou5f9gur
emp_143,emp_entity_143,Trade Promotion Officer Said Omar,Male,https://placehold.co/150x150.png?text=TP,1992-10-06 21:00:00,Wete,Kusini Unguja,Tanzania,1908071431,0777-573965,"P.O. Box 6728, Jambiani, Zanzibar",ZSSF143,PAY0143,Trade Development Officer,ZPS 4.2,WIZARA YA BIASHARA NA MAENDELEO YA VIWANDA,Export Promotion,Permanent,Full-time,2028-04-26 21:00:00,Director of Export Promotion,Head Office,2028-04-26 21:00:00,2029-09-08 15:00:51.431,2052-10-06 21:00:00,Confirmed,https://placehold.co/ardhil-hali-143.pdf,https://placehold.co/confirmation-143.pdf,https://placehold.co/contract-143.pdf,https://placehold.co/birth-cert-143.pdf,cmd06xe3b000ke6bqxuwovzub
emp_144,emp_entity_144,Youth Development Coordinator Dr. Amina Ali,Female,https://placehold.co/150x150.png?text=YD,1967-07-03 21:00:00,Jambiani,Kusini Pemba,Tanzania,1905991441,0777-467891,"P.O. Box 3887, Wete, Zanzibar",ZSSF144,PAY0144,Youth Programs Director,ZPS 6.1,"WIZARA YA HABARI, VIJANA, UTAMADUNI NA MICHEZO",Youth Development,Permanent,Full-time,1994-06-21 21:00:00,Director of Youth Development,Head Office,1994-06-21 21:00:00,1995-11-13 13:56:08.375,2027-07-03 21:00:00,Confirmed,https://placehold.co/ardhil-hali-144.pdf,https://placehold.co/confirmation-144.pdf,https://placehold.co/contract-144.pdf,https://placehold.co/birth-cert-144.pdf,cmd06xe3l000oe6bq5drrocqt
emp_145,emp_entity_145,Sports Development Officer Omar Hassan,Male,https://placehold.co/150x150.png?text=SD,1970-06-02 21:00:00,Chake Chake,Kaskazini Pemba,Tanzania,1907041451,0777-458370,"P.O. Box 4261, Wete, Zanzibar",ZSSF145,PAY0145,Sports Coordinator,ZPS 4.2,"WIZARA YA HABARI, VIJANA, UTAMADUNI NA MICHEZO",Sports Development,Permanent,Full-time,1998-08-19 21:00:00,Director of Sports Development,Head Office,1998-08-19 21:00:00,1999-12-18 03:49:07.85,2030-06-02 21:00:00,Confirmed,https://placehold.co/ardhil-hali-145.pdf,https://placehold.co/confirmation-145.pdf,https://placehold.co/contract-145.pdf,https://placehold.co/birth-cert-145.pdf,cmd06xe3l000oe6bq5drrocqt
emp_146,emp_entity_146,Employment Services Manager Fatma Ali,Female,https://placehold.co/150x150.png?text=ES,1991-09-20 21:00:00,Mkoani,Kusini Pemba,Tanzania,1908091461,0777-383381,"P.O. Box 2985, Mahonda, Zanzibar",ZSSF146,PAY0146,Employment Services Manager,ZPS 5.1,SEKRETARIETI YA AJIRA,Job Placement,Permanent,Full-time,2027-11-02 21:00:00,Director of Job Placement,Head Office,2027-11-02 21:00:00,2029-06-22 16:10:15.583,2051-09-20 21:00:00,Confirmed,https://placehold.co/ardhil-hali-146.pdf,https://placehold.co/confirmation-146.pdf,https://placehold.co/contract-146.pdf,https://placehold.co/birth-cert-146.pdf,cmd06xe3e000le6bqscwfh5be
emp_147,emp_entity_147,Construction Project Manager Dr. Hassan Omar,Male,https://placehold.co/150x150.png?text=CP,1994-12-21 21:00:00,Mahonda,Mjini Magharibi,Tanzania,1906011471,0777-225979,"P.O. Box 2555, Jambiani, Zanzibar",ZSSF147,PAY0147,Project Manager,ZPS 6.1,WAKALA WA MAJENGO ZANZIBAR,Infrastructure Projects,Permanent,Full-time,2033-12-14 21:00:00,Director of Infrastructure Projects,Head Office,2033-12-14 21:00:00,2035-07-06 23:07:32.189,2054-12-21 21:00:00,Confirmed,https://placehold.co/ardhil-hali-147.pdf,https://placehold.co/confirmation-147.pdf,https://placehold.co/contract-147.pdf,https://placehold.co/birth-cert-147.pdf,cmd06xe30000fe6bqe6ljiz1v
emp_148,emp_entity_148,Disaster Response Coordinator Amina Hassan,Female,https://placehold.co/150x150.png?text=DR,1993-03-31 21:00:00,Wete,Kusini Unguja,Tanzania,1907061481,0777-385995,"P.O. Box 6397, Nungwi, Zanzibar",ZSSF148,PAY0148,Emergency Response Manager,ZPS 5.2,KAMISHENI YA KUKABILIANA NA MAAFA ZANZIBAR,Emergency Management,Permanent,Full-time,2029-03-18 21:00:00,Director of Emergency Management,Head Office,2029-03-18 21:00:00,2030-11-08 12:49:52.562,2053-03-31 21:00:00,Confirmed,https://placehold.co/ardhil-hali-148.pdf,https://placehold.co/confirmation-148.pdf,https://placehold.co/contract-148.pdf,https://placehold.co/birth-cert-148.pdf,cmd06xe2y000ee6bqel875c2s
emp_149,emp_entity_149,Archive Specialist Ahmed Omar,Male,https://placehold.co/150x150.png?text=AS,1986-09-20 21:00:00,Stone Town,Kaskazini Pemba,Tanzania,1908111491,0777-539503,"P.O. Box 2599, Bububu, Zanzibar",ZSSF149,PAY0149,Digital Archivist,ZPS 4.2,TAASISI YA NYARAKA NA KUMBUKUMBU,Digital Archives,Permanent,Full-time,2021-07-14 21:00:00,Director of Digital Archives,Head Office,2021-07-14 21:00:00,2022-12-22 15:51:58.677,2046-09-20 21:00:00,Confirmed,https://placehold.co/ardhil-hali-149.pdf,https://placehold.co/confirmation-149.pdf,https://placehold.co/contract-149.pdf,https://placehold.co/birth-cert-149.pdf,cmd06xe2m0009e6bq0ps9u9ut
emp_150,emp_entity_150,Marine Conservation Expert Dr. Zeinab Ali,Female,https://placehold.co/150x150.png?text=MC,1991-04-30 21:00:00,Kizimbani,Kaskazini Unguja,Tanzania,1906031501,0777-685311,"P.O. Box 1458, Bububu, Zanzibar",ZSSF150,PAY0150,Marine Biologist,ZPS 6.2,WIZARA YA UCHUMI WA BULUU NA UVUVI,Marine Conservation,Permanent,Full-time,2019-04-03 21:00:00,Director of Marine Conservation,Head Office,2019-04-03 21:00:00,2021-03-07 04:32:37.384,2051-04-30 21:00:00,Confirmed,https://placehold.co/ardhil-hali-150.pdf,https://placehold.co/confirmation-150.pdf,https://placehold.co/contract-150.pdf,https://placehold.co/birth-cert-150.pdf,cmd06xe3r000re6bqum8g62id
emp_151,emp_entity_151,Heritage Conservator Omar Ali Hassan,Male,https://placehold.co/150x150.png?text=HC,1993-03-10 21:00:00,Jambiani,Kaskazini Pemba,Tanzania,1907081511,0777-344531,"P.O. Box 1470, Mkokotoni, Zanzibar",ZSSF151,PAY0151,Conservation Specialist,ZPS 5.2,WIZARA YA UTALII NA MAMBO YA KALE,Heritage Protection,Permanent,Full-time,2028-07-20 21:00:00,Director of Heritage Protection,Head Office,2028-07-20 21:00:00,2030-03-25 04:50:14.635,2053-03-10 21:00:00,Confirmed,https://placehold.co/ardhil-hali-151.pdf,https://placehold.co/confirmation-151.pdf,https://placehold.co/contract-151.pdf,https://placehold.co/birth-cert-151.pdf,cmd06xe40000ve6bqrip9e4m6
emp_024,emp_entity_24,Agronomist Fatma Said,Female,https://placehold.co/150x150.png?text=AFS,1989-08-27 21:00:00,Mahonda,Kaskazini Unguja,Tanzania,1906800240,0777-411893,"P.O. Box 6643, Bububu, Zanzibar",ZSSF024,PAY0024,Director of Agriculture,ZPS 6.1,WIZARA YA KILIMO UMWAGILIAJI MALIASILI NA MIFUGO,Crop Production,Permanent,Full-time,2014-03-08 21:00:00,Director of Crop Production,Head Office,2014-03-08 21:00:00,2015-03-08 21:00:00,2049-08-27 21:00:00,Confirmed,https://placehold.co/ardhil-hali-24.pdf,https://placehold.co/confirmation-24.pdf,https://placehold.co/contract-24.pdf,https://placehold.co/birth-cert-24.pdf,cmd06xe34000he6bqfdqiw9ll
emp_037,emp_entity_37,Economist Juma Hassan,Male,https://placehold.co/150x150.png?text=EJH,1977-02-19 21:00:00,Bububu,Kaskazini Unguja,Tanzania,1905880370,0777-973886,"P.O. Box 5205, Bububu, Zanzibar",ZSSF037,PAY0037,Principal Secretary,ZPS 8.1,WIZARA YA BIASHARA NA MAENDELEO YA VIWANDA,Trade Policy,Permanent,Full-time,2017-02-13 21:00:00,Director of Trade Policy,Head Office,2017-02-13 21:00:00,2018-02-13 21:00:00,2037-02-19 21:00:00,Confirmed,https://placehold.co/ardhil-hali-37.pdf,https://placehold.co/confirmation-37.pdf,https://placehold.co/contract-37.pdf,https://placehold.co/birth-cert-37.pdf,cmd06xe3b000ke6bqxuwovzub
ofisi_emp_002,,Mariam Hassan Juma,Female,https://placehold.co/150x150.png?text=MHJ,1980-06-20 00:00:00,Micheweni,Kaskazini Pemba,Tanzania,1905800620,0777-345678,"S.L.P 2345, Micheweni, Pemba",ZSSF2002,PAY2002,Afisa Mkuu Fedha,ZPS 6.1,"OFISI YA RAIS, FEDHA NA MIPANGO",Fedha,Permanent,Full-time,2016-02-10 00:00:00,Mkuu wa Idara ya Fedha,Makao Makuu,2012-03-01 00:00:00,2013-03-01 00:00:00,2040-06-20 00:00:00,Confirmed,,,,,cmd06nn7n0001e67w2h5rf86x
emp_050,emp_entity_50,Gender Specialist Zeinab,Female,https://placehold.co/150x150.png?text=GSZ,1981-12-19 21:00:00,Chake Chake,Kusini Unguja,Tanzania,1907010500,0777-760498,"P.O. Box 2208, Stone Town, Zanzibar",ZSSF050,PAY0050,Director of Gender,ZPS 6.1,"WIZARA YA MAENDELEO YA JAMII,JINSIA,WAZEE NA WATOTO",Gender Affairs,Permanent,Full-time,2022-09-08 21:00:00,Director of Gender Affairs,Head Office,2022-09-08 21:00:00,2023-09-08 21:00:00,2041-12-19 21:00:00,Confirmed,https://placehold.co/ardhil-hali-50.pdf,https://placehold.co/confirmation-50.pdf,https://placehold.co/contract-50.pdf,https://placehold.co/birth-cert-50.pdf,cmd06xe270003e6bq0wm0v3c7
emp_066,emp_entity_66,Dr. Lawyer Zeinab Hassan,Female,https://placehold.co/150x150.png?text=DL,1957-01-26 21:00:00,Wete,Kaskazini Unguja,Tanzania,1906790660,0777-697138,"P.O. Box 5326, Mahonda, Zanzibar",ZSSF066,PAY0066,Commissioner,ZPS 8.1,KAMISHENI YA UTUMISHI WA UMMA,Legal Affairs,Permanent,Full-time,1986-01-15 21:00:00,Director of Legal Affairs,Head Office,1986-01-15 21:00:00,1987-10-04 22:53:29.806,2017-01-26 21:00:00,Confirmed,https://placehold.co/ardhil-hali-66.pdf,https://placehold.co/confirmation-66.pdf,https://placehold.co/contract-66.pdf,https://placehold.co/birth-cert-66.pdf,cmd06xe2a0004e6bqwbtjm4x9
emp_079,emp_entity_79,Digital Archivist Hassan Ali,Male,https://placehold.co/150x150.png?text=DA,1971-03-16 21:00:00,Bububu,Kaskazini Pemba,Tanzania,1907920790,0777-604294,"P.O. Box 2664, Mahonda, Zanzibar",ZSSF079,PAY0079,Digital Preservation Officer,ZPS 5.1,TAASISI YA NYARAKA NA KUMBUKUMBU,Digital Archives,Permanent,Full-time,2005-07-13 21:00:00,Director of Digital Archives,Head Office,2005-07-13 21:00:00,2007-01-11 00:54:28.672,2031-03-16 21:00:00,Confirmed,https://placehold.co/ardhil-hali-79.pdf,https://placehold.co/confirmation-79.pdf,https://placehold.co/contract-79.pdf,https://placehold.co/birth-cert-79.pdf,cmd06xe2m0009e6bq0ps9u9ut
emp_092,emp_entity_92,Teacher Trainer Hassan,Male,https://placehold.co/150x150.png?text=TT,1971-05-09 21:00:00,Bububu,Kusini Pemba,Tanzania,1908050920,0777-678256,"P.O. Box 2991, Kizimbani, Zanzibar",ZSSF092,PAY0092,Teacher Development Officer,ZPS 5.1,TAASISI YA ELIMU YA ZANZIBAR,Teacher Training,Permanent,Full-time,1997-08-16 21:00:00,Director of Teacher Training,Head Office,1997-08-16 21:00:00,1998-10-28 02:13:39.93,2031-05-09 21:00:00,Confirmed,https://placehold.co/ardhil-hali-92.pdf,https://placehold.co/confirmation-92.pdf,https://placehold.co/contract-92.pdf,https://placehold.co/birth-cert-92.pdf,cmd06xe2w000de6bqzqo9qu3m
emp_104,emp_entity_104,Lawyer Dr. Ali Hassan Mohamed,Male,https://placehold.co/150x150.png?text=LD,1956-12-10 21:00:00,Kiwengwa,Mjini Magharibi,Tanzania,1905731041,0777-494518,"P.O. Box 3086, Chake Chake, Zanzibar",ZSSF104,PAY0104,Director General,ZPS 8.1,MAMLAKA YA KUZUIA RUSHWA NA UHUJUMU WA UCHUMI ZANZIBAR,Investigations,Permanent,Full-time,1987-02-26 21:00:00,Minister,Head Office,1987-02-26 21:00:00,1988-10-11 14:13:52.689,2016-12-10 21:00:00,Confirmed,https://placehold.co/ardhil-hali-104.pdf,https://placehold.co/confirmation-104.pdf,https://placehold.co/contract-104.pdf,https://placehold.co/birth-cert-104.pdf,cmd06xe3w000te6bqc44b0xpr
emp_116,emp_entity_116,Constitutional Expert Dr. Amina Said,Female,https://placehold.co/150x150.png?text=CE,1963-09-15 21:00:00,Mkokotoni,Kaskazini Unguja,Tanzania,1905811161,0777-268239,"P.O. Box 2794, Kizimbani, Zanzibar",ZSSF116,PAY0116,Principal Secretary,ZPS 8.1,OFISI YA RAIS - KATIBA SHERIA UTUMISHI NA UTAWALA BORA,Constitutional Affairs,Permanent,Full-time,1988-09-10 21:00:00,Minister,Head Office,1988-09-10 21:00:00,1990-03-17 23:01:02.214,2023-09-15 21:00:00,Confirmed,https://placehold.co/ardhil-hali-116.pdf,https://placehold.co/confirmation-116.pdf,https://placehold.co/contract-116.pdf,https://placehold.co/birth-cert-116.pdf,cmd06xe3i000ne6bq2q3y9g2z
emp_129,emp_entity_129,Development Specialist Hassan Ali Juma,Male,https://placehold.co/150x150.png?text=DS,1961-12-21 21:00:00,Chake Chake,Kusini Unguja,Tanzania,1906941291,0777-842365,"P.O. Box 7922, Jambiani, Zanzibar",ZSSF129,PAY0129,Director of Development,ZPS 6.1,OFISI YA MAKAMO WA KWANZA WA RAISI,Development Programs,Permanent,Full-time,1994-11-04 21:00:00,Director of Development Programs,Head Office,1994-11-04 21:00:00,1996-04-01 08:06:03.946,2021-12-21 21:00:00,Confirmed,https://placehold.co/ardhil-hali-129.pdf,https://placehold.co/confirmation-129.pdf,https://placehold.co/contract-129.pdf,https://placehold.co/birth-cert-129.pdf,cmd06xe39000je6bqeouszvrd
